0 0 27 17
1 0 2 12
2 0 25 13
3 0 12 21
4 0 16 25
5 0 24 16
1 1 2 12
1 2 2 11
1 3 2 11
1 4 2 10
1 5 2 10
1 6 2 9
2 6 25 13
1 7 2 9
2 7 25 12
1 8 2 8
2 8 25 11
1 9 2 8
2 9 25 11
1 10 2 7
2 10 25 10
1 11 2 7
2 11 25 10
1 12 2 6
2 12 25 9
1 13 2 6
2 13 25 9
1 14 2 5
1 15 2 5
1 16 2 4
0 20 27 17
0 21 27 18
0 22 27 19
0 23 27 20
0 24 27 20
0 25 27 21
0 26 27 22
0 27 27 23
0 28 27 24
0 29 27 25
0 30 27 26
0 31 27 27
0 32 27 27
4 32 16 26
4 33 16 26
4 34 16 27
1 37 2 4
1 38 2 5
1 39 2 6
1 40 2 7
1 41 2 7
1 42 2 8
1 43 2 9
1 44 2 10
1 45 2 10
1 46 2 11
1 47 2 12
1 48 2 13
5 58 23 16
5 59 22 16
5 60 21 16
5 61 21 16
5 62 20 16
5 63 19 16
5 64 18 16
5 65 17 16
2 69 25 9
2 70 23 9
2 71 22 9
2 72 20 9
2 73 19 9
2 74 18 9
2 75 16 9
2 76 15 9
2 77 13 9
2 78 12 9
2 79 10 9
2 80 9 9
2 81 8 9
2 82 7 9
3 91 13 21
3 92 13 21
3 93 13 21
0 106 27 26
0 107 27 24
0 108 27 23
0 109 27 21
0 110 27 20
0 111 27 19
0 112 27 17
0 113 27 16
0 114 27 14
0 115 27 14
4 119 16 27
4 120 15 27
4 121 14 27
4 122 14 27
4 123 13 27
4 124 12 27
4 125 11 27
4 126 10 27
4 127 10 27
4 128 9 27
4 129 8 27
4 130 7 27
4 131 6 27
4 132 6 27
4 133 5 27
4 134 4 27
4 135 3 27
4 136 3 27
4 137 2 27
3 141 13 21
3 142 12 21
3 143 11 21
3 144 11 21
3 145 10 21
3 146 9 21
3 147 8 21
3 148 7 21
3 149 7 21
3 150 7 21
5 164 17 16
5 165 17 17
5 166 17 18
0 167 27 14
5 167 17 19
0 168 27 15
5 168 17 20
0 169 27 16
5 169 17 20
0 170 27 16
5 170 17 21
0 171 27 17
5 171 17 22
0 172 27 17
5 172 17 23
0 173 27 18
5 173 17 24
0 174 27 19
5 174 17 25
0 175 27 19
5 175 17 26
0 176 27 20
4 176 3 27
5 176 17 25
0 177 27 20
4 177 3 27
5 177 17 25
0 178 27 21
4 178 4 27
5 178 17 24
0 179 27 22
4 179 4 27
5 179 17 23
0 180 27 22
4 180 5 27
5 180 17 22
0 181 27 23
4 181 6 27
5 181 17 21
0 182 27 23
4 182 6 27
5 182 17 21
0 183 27 24
4 183 7 27
5 183 17 20
0 184 27 25
4 184 7 27
5 184 17 19
0 185 27 25
4 185 8 27
5 185 17 18
0 186 27 26
4 186 8 27
5 186 17 17
0 187 27 26
3 187 7 21
4 187 9 27
5 187 17 17
0 188 27 27
3 188 7 20
4 188 9 27
5 188 17 16
0 189 27 28
3 189 7 20
4 189 10 27
5 189 17 15
0 190 27 28
3 190 7 19
4 190 10 27
5 190 17 14
0 191 27 29
3 191 7 18
5 191 17 13
0 192 27 29
3 192 7 17
5 192 17 13
0 193 27 30
3 193 7 16
5 193 17 12
0 194 27 30
3 194 7 15
5 194 17 11
3 195 7 14
3 196 7 13
3 197 7 12
1 198 2 12
3 198 7 11
1 199 2 12
3 199 7 10
1 200 2 11
3 200 7 9
